year,month,precip,tmax,tmin,tmed,PET,BAL,SPEI1,SPEI3,SPEI6,SPEI9,SPEI12,SPEI24,year_cont
1974,12,4.8,19.906451612903226,4.716129032258064,12.311290322580644,49.035448995360454,-44.23544899536046,-0.3583508629614122,0.21255386621227773,0.43300914967779114,-0.28933362684208686,0.025799438241108898,0.1486675753481328,1974.9166666666667
1975,1,18.2,24.161290322580644,6.483870967741935,15.32258064516129,64.11819442056891,-45.91819442056891,-0.16375642639299004,0.1783895664084861,0.47015845458445377,0.34096529203203557,-0.5422871438459315,0.15488854249411002,1975
1975,2,39.9,19.632142857142856,5.421428571428572,12.526785714285714,58.686460092387755,-18.786460092387756,0.40849423967649734,-0.1807804234557667,0.3849412641160583,0.5497437899668843,-0.5793327836432326,0.34112315628843903,1975.0833333333333
1975,3,107.7,19.1,3.8451612903225807,11.47258064516129,59.20033871777791,48.49966128222209,0.9277027507360809,0.5432437100274519,0.4171515570916577,0.5534479740776372,-0.17717409585737182,0.5807307807548838,1975.1666666666667
1975,4,91.1,13.466666666666667,3.15,8.308333333333334,50.26765417858926,40.83234582141073,-0.09872234054078001,0.2602393614751084,0.2509370516938689,0.4827270214555959,0.41120869566694,0.6835519072164346,1975.25
1975,5,82,10.841935483870968,0.5451612903225806,5.693548387096774,37.0740822885345,44.9259177114655,-0.8377509335280007,-0.41613348192032806,-0.5436602334740188,-0.13094668680408328,0.17072020505975924,0.6171414652958691,1975.3333333333333
1975,6,110.8,8.209999999999999,-0.5933333333333333,3.8083333333333327,27.20503378665169,83.5949662133483,-0.18655062457853877,-0.8111352470748667,-0.5455469035483225,-0.507090646081826,-0.1283955745901122,0.24521061897979937,1975.4166666666667
1975,7,198.4,5.135483870967742,-3.3870967741935485,0.8741935483870968,6.547270163394542,191.85272983660548,1.650299750974721,0.053865615080874,0.12123222859921184,0.08847655281270052,0.4327861554750579,0.4560857124988946,1975.5
1975,8,97,6.509677419354839,-1.5870967741935484,2.4612903225806453,14.75638169642234,82.24361830357766,0.8952948669606475,1.0182372598705351,0.29566092313462466,0.16676693527595746,0.4458100398685769,0.370657729064372,1975.5833333333333
1975,9,15.2,11.193333333333333,-0.0533333333333333,5.57,32.36400216037857,-17.16400216037857,-0.36940167968089677,1.1369210306359325,-0.03021423709890228,0.1871037839115423,0.10582394129998274,0.24193241888787614,1975.6666666666667
1975,10,24.3,12.903225806451614,0.5129032258064516,6.708064516129033,33.065425825496604,-8.765425825496603,0.4809686682431845,0.36294236601557406,0.23908084331499427,0.306064467440457,0.21443800009503047,0.0279660036683209,1975.75
1975,11,76.60000000000001,14.48,2.8033333333333332,8.641666666666667,38.7509288257291,37.84907117427091,1.6386225902014702,0.6594944628474404,1.107885863546307,0.6479875678009714,0.44159274821299954,0.30131608827345735,1975.8333333333333
1975,12,34.5,17.43548387096774,3.8225806451612905,10.629032258064516,42.61614921041253,-8.11614921041253,0.8743993692209041,1.2375957713062173,1.3563591344652457,0.5680705682681844,0.6819592893165821,0.4223602011546832,1975.9166666666667
1976,1,47,18.838709677419356,4.748387096774193,11.793548387096774,49.93604760968426,-2.936047609684259,1.0997212384620714,1.4817344861640114,1.0330156541427404,0.9369837201189005,0.9001141164670716,0.23696810900740437,1976
1976,2,9.1,21.689655172413794,5.337931034482758,13.513793103448275,63.09458272537646,-53.99458272537646,-1.1209172041762245,0.5636751872563067,0.7131516138154287,1.1762033541259924,0.7806238909404669,0.14168465683276182,1976.0833333333333
1976,3,27.6,16.906451612903226,1.4741935483870967,9.19032258064516,47.89965626489267,-20.29965626489267,-0.6583074862726676,-0.26596749088003946,0.6781943087284928,1.1833808687980305,0.3377156489151668,0.19689920060501265,1976.1666666666667
1976,4,26.4,14.903333333333334,0.5066666666666667,7.705,46.77587982442213,-20.375879824422128,-1.2644794648707067,-1.3882424218130667,-0.11894480595234067,-0.013426463228265803,0.05010747559666568,0.2973647075450197,1976.25
1976,5,44.3,11.803225806451612,1.5612903225806452,6.6822580645161285,43.199493435370634,1.100506564629363,-1.441210043121172,-1.5933603384691486,-1.3378802123046214,-1.0929298181745668,-0.163461451142137,-0.04838855845834512,1976.3333333333333
1976,6,400,4.49,-1.8766666666666667,1.3066666666666666,9.794959424483855,390.20504057551614,2.5591178363888485,0.611098969248601,0.320920717982697,0.8320737367269255,1.2929706523978548,0.7863587379625969,1976.4166666666667
1976,7,124.2,5.251612903225807,-1.2516129032258065,2,14.430947180958606,109.76905281904139,0.4263217260972496,1.5295080468513804,0.21921514758136035,0.8945530586754362,0.9485344709090647,0.8760193063767946,1976.5
1976,8,34,7.9,-1.229032258064516,3.3354838709677423,19.72563476329316,14.274365236706839,-0.29221669955787444,1.9237218454472262,0.18622022680298336,0.31946880837476593,0.5735189896890888,0.7042255779240998,1976.5833333333333
1976,9,14.3,12.331034482758621,-0.33333333333333337,5.998850574712644,34.73955525213981,-20.439555252139808,-0.45266717854305016,-0.21022836674840883,0.2813374364965242,0.11320432362026038,0.5453194805162229,0.4843103019123666,1976.6666666666667
1976,10,14.9,13.741935483870968,1.096774193548387,7.419354838709678,36.40589799969114,-21.505897999691143,0.10438025441922681,-0.4545042124261164,0.8697736364716484,-0.08092528532762192,0.4754615731914089,0.49898311353321845,1976.75
1976,11,14.3,17.883333333333333,3.223333333333333,10.553333333333333,46.89918324095398,-32.59918324095398,0.1389153299644075,-0.3700653890209827,1.461989527909631,0.06793596836369394,0.13810816826419048,0.41948600030962835,1976.8333333333333
1976,12,33.3,17.70967741935484,6.112903225806452,11.911290322580646,47.51289129274148,-14.212891292741482,0.7256988763085905,0.25289813957128965,-0.131758620414447,0.3312673653323154,0.15784411078969604,0.5101889675737061,1976.9166666666667
1977,1,39.2,20.47741935483871,6.967741935483871,13.72258064516129,57.70883759554856,-18.508837595548556,0.7703778378152086,0.5961449239344258,-0.1699237839202131,0.9617376235937939,0.05958328855118474,0.6424755326501419,1977
1977,2,7.1000000000000005,21.689285714285713,5.160714285714286,13.424999999999999,62.698629088477695,-55.59862908847769,-1.2194666947331487,0.21068638829869835,-0.2767203250199697,1.3923810288444765,0.05674966292674266,0.5517595194858268,1977.0833333333333
1977,3,74.1,19.990322580645163,3.2838709677419353,11.63709677419355,60.01077313238259,14.089226867617406,0.2361144057464685,-0.00909213462053311,0.010801033409410844,-0.32602682635726177,0.19317752772203642,0.4246195576008697,1977.1666666666667
1977,4,70.8,15.016666666666667,4.8933333333333335,9.955,59.741926264227416,11.058073735772581,-0.6152377707332689,-0.7151235540588069,-0.36669805527241683,-0.8633230140572516,0.4560806354872598,0.3251733909015907,1977.25
1977,5,141.1,10.619354838709677,1.4258064516129032,6.02258064516129,39.117500567509424,101.98249943249057,-0.029661239987250187,-0.4698612676166058,-0.4553168410864224,-0.6675108499784428,0.9857017602621858,0.5138921368667888,1977.3333333333333
1977,6,269.1,6.706666666666667,0.26666666666666666,3.486666666666667,25.006379746992867,244.09362025300715,1.6699466682530484,0.5109857230541166,0.34201101123353445,0.36714670184869724,0.2160045508693574,0.9837321619364315,1977.4166666666667
1977,7,143.1,5.667741935483871,-0.06774193548387096,2.8000000000000003,19.899469301080842,123.20053069891915,0.6511200137015066,1.2785308491939062,0.4256652474418737,0.5419108972801483,0.24862489653771172,0.7628874795512407,1977.5
1977,8,63.9,7.945161290322581,-0.3096774193548387,3.817741935483871,22.44074698589355,41.45925301410645,0.24083460629124798,1.348401674631961,0.5813422914458856,0.5378276295873052,0.3239250605895515,0.6290429737758937,1977.5833333333333
1977,9,62.6,12.176666666666666,0.5399999999999999,6.3583333333333325,36.7249441632951,25.875055836704902,0.5638716910060328,0.600640739265137,0.7619258640941561,0.6270312062751257,0.5511779114055815,0.7559759616505951,1977.6666666666667
1977,10,20.8,14.780645161290323,2.693548387096774,8.73709677419355,42.557389245693386,-21.757389245693386,0.0960217184922166,0.26675846841858614,1.1237175904967296,0.5107520292046905,0.5440803530247872,0.7146126327172203,1977.75
1977,11,57.1,14.88,3.93,9.405000000000001,42.01339092590215,15.08660907409785,1.3252825750378119,0.7309527875652944,1.4057656006436599,0.919379051185241,0.7921977510342455,0.6718145130169967,1977.8333333333333
1977,12,36.9,21.161290322580644,6.512903225806451,13.837096774193547,54.82343563529724,-17.92343563529724,0.6261294351440062,0.8155619671828068,0.7551502404531828,0.9870393185860219,0.8362662749931723,0.6226576400646958,1977.9166666666667
1978,1,17.5,21.048387096774192,6.787096774193548,13.917741935483871,58.49235325217298,-40.99235325217298,0.05306611928307685,0.8625768632878049,0.546551992211141,1.2854991157099838,0.7330248621542289,0.523586673811663,1978
1978,2,13.1,24.139285714285712,7.764285714285714,15.951785714285712,73.92305444338824,-60.82305444338824,-1.567069451706315,-0.42215324806430604,0.34085829709883847,1.1937726625432006,0.7615460722198603,0.5393857918200747,1978.0833333333333
1978,3,67.6,19.596774193548388,4.141935483870967,11.869354838709677,61.15403936719788,6.445960632802112,0.05347515935323983,-0.561293663145892,0.09907940845704295,0.3584218937102748,0.6893630623299476,0.6289110887363502,1978.1666666666667
1978,4,15,18.293333333333333,-0.05666666666666666,9.118333333333332,54.93770942702724,-39.93770942702724,-1.7319331654335277,-1.384496288553606,-0.7724137416737307,-0.6239712579923173,0.4507404035462924,0.56514029471199545,1978.25
1978,5,128,11.074193548387097,1.8548387096774195,6.464516129032258,41.85423531820471,86.1457646817953,-0.2513690934718462,-1.006883417484533,-1.1208264336723988,-0.7576162857042685,0.3878707175383086,0.8378116337269081,1978.3333333333333
1978,6,130.7,7.58,-2.05,2.765,20.038794309125574,110.66120569087441,0.21556732576302945,-0.8891185957695361,-1.06361764415657,-0.777616283335177,-0.3552845664982927,-0.16828812868872617,1978.4166666666667
1978,8,40.4,7.819354838709677,-3.174193548387097,2.32258064516129,16.646035311164948,23.75396468883505,-1.0279783176563033,-0.6922571556078607,-1.3119446987788452,-1.093807116123015,-0.9282386666956526,-0.49709036172862003,1978.5833333333333
1978,9,44.9,10.926666666666666,1.25,6.088333333333333,35.04291604524002,9.857083954759979,-0.38497809642602543,-0.6790433052512262,-1.2116409732684035,-1.332977729696876,-1.0729710566980704,-0.49898135067710325,1978.6666666666667
1978,10,119.3,12.248387096774193,1.9580645161290322,7.103225806451613,40.823155280747656,78.47684471925234,1.3274381251688556,-0.12802370949288147,-0.9317805329655087,-1.1156547930324654,-0.8795952369131302,-0.18273012114114,1978.75
1978,11,16.099999999999998,17.523333333333333,3.9766666666666666,10.75,51.87534230221208,-35.77534230221208,-0.4377173323242609,0.3296204378915973,-0.4437807188342006,-1.1609490601320878,-0.8838618435196219,-0.21709086054801785,1978.8333333333333
1978,12,0.30000000000000004,22.158064516129034,4.683870967741935,13.420967741935485,59.000773534354366,-58.70077353435437,-1.1886632676642783,0.36336767566475947,-0.42526005334466227,-1.1062516421703104,-1.1878256018547813,-0.3066509941626761,1978.9166666666667
1979,1,5.7,25.664516129032258,6.283870967741936,15.974193548387097,62.88267180884092,-57.182671808840915,-1.1000331176792366,-1.476210072513422,-0.6933014117047656,-1.2476701867654554,-1.4090833690098297,-0.4718275095820894,1979
1979,2,1,23.65357142857143,5.082142857142857,14.367857142857144,60.29756017271025,-59.29756017271025,-0.91954360325275,-1.8974276419439513,-0.42417254151775463,-0.8623862565213226,-1.470508071620431,-0.598773029271112,1979.0833333333333
1979,3,20.2,21.006451612903227,4.354838709677419,12.680645161290323,59.37461893795893,-39.174618937958925,-0.3468566120471437,-1.462839592761408,-0.3764328772742926,-0.8452078824452791,-1.4305201479734768,-0.5172476320135232,1979.1666666666667
1979,4,6.5,17.376666666666665,1.47,9.423333333333332,49.0587475148151,-42.5587475148151,-1.3067219420662808,-1.410089244126291,-2.268881337295122,-1.3922325327795873,-1.6013257291109,-0.7171155464446458,1979.25
1979,5,164.2,10.961290322580645,1.9225806451612903,6.441935483870967,39.42463797750883,124.77536202249115,0.9142290271895036,0.01274586179356417,-0.7129637903800734,-0.5237923389636682,-0.9184544444615508,-0.292943559543902,1979.3333333333333
1979,6,62.7,8.55,-1.2866666666666666,3.631666666666667,24.131723810811422,38.56827618918858,-0.9273726131456252,-0.5174169520483938,-0.9260694731045451,-0.7798576247178988,-1.1708625477206973,-0.5319242767057779,1979.4166666666667
1979,7,169.70000000000002,7.583870967741936,-1.0096774193548388,3.2870967741935484,23.63773032721279,146.06226967278724,0.6898140892602703,0.16118370282523303,-0.4543288213409841,-0.8959600015129006,-0.9024444287713573,-0.8699955150723041,1979.5
1979,8,278.3,8.161290322580646,0.9967741935483871,4.579032258064516,31.829971512111413,246.4700284878886,2.2733954321298877,0.9688198143931298,0.6504661027069135,0.09186433759159994,0.27843524551779225,-0.47705335263211823,1979.5833333333333
1979,9,75.7,9.686666666666667,-1.46,4.113333333333333,24.097166071161297,51.602833928838706,0.42035568264304646,1.5561719277294075,0.7742308619004964,0.3173893755451096,0.4289034786313614,-0.42732913475485285,1979.6666666666667
1979,10,39,12.764516129032259,2.032258064516129,7.398387096774194,42.441590895606964,-3.4415908956069643,-0.038359363874785134,1.4033750128438107,1.1260749604153313,0.48952376809505654,-0.04752719664032978,-0.5578562522505754,1979.75
1979,11,43.4,16.213333333333335,3.486666666666667,9.850000000000001,47.71983702472283,-4.31983702472283,0.5933349715189266,0.25094945710051253,0.8794137907762467,0.690327972240371,0.15273286248487114,-0.47837410708335765,1979.8333333333333
1979,12,84.6,20.44516129032258,5.670967741935484,13.058064516129033,57.476308430284995,27.123691569715,1.5026480754984337,0.7324767219820735,1.5722729870362404,1.067750102346845,0.6084358965833209,-0.44067127812545415,1979.9166666666667
1980,1,5.4,23.887096774193548,6.719354838709678,15.303225806451612,60.35793384871047,-54.957933848710475,-0.956369399226368,0.7312633850687975,1.2820677293464906,1.2398890641866602,0.680997891036994,-0.5820455292105644,1980
1980,2,84.4,20.63448275862069,8.313793103448276,14.474137931034482,60.723429373082695,23.67657062691731,1.4958403935112887,1.2481955627988932,0.7875058044914451,1.2843178525656131,1.091353594181926,-0.33966698740965434,1980.0833333333333
1980,3,15.2,19.81290322580645,5.583870967741936,12.698387096774194,59.45394806867556,-44.253948068675555,-0.58719770820925965,0.41471772217891945,0.6914551965158007,1.5485783815108425,1.1511442616300807,-0.24726149712553375,1980.1666666666667
1980,4,144.7,10.57,1.0733333333333335,5.821666666666667,30.972720409915176,113.7272795900848,1.7845759064676672,1.4402714454470975,1.4079400416029233,1.9439194693163406,2.034402866989387,0.15126401223924024,1980.25
1980,5,255.6,8.9,0.025806451612903212,4.462903225806452,27.768210324282194,227.8317896757178,1.6128048925308738,1.680178965699635,1.765386336884016,1.7921323709578652,2.2632909706414197,1.072745147159516,1980.3333333333333
1980,6,140.8,6.873333333333333,-1.1266666666666667,2.873333333333333,19.29521783160278,121.50478216839723,0.2350442084761799,1.8167974908225295,1.6152810753210778,1.6754469720968999,2.284010204470084,1.1663469537228217,1980.4166666666667
1980,7,136.20000000000002,6.258064516129032,-1.4870967741935486,2.3854838709677417,17.403666006280442,118.79633399371957,0.3303085877183584,1.2832698131749345,1.7693338952168394,1.757010241433531,2.073749257365137,1.1268071985925137,1980.5
1980,8,219.7,7.996774193548387,-0.46451612903225803,3.7661290322580645,26.41073804479401,193.28926195520597,1.6684193625746813,0.9892600148830338,2.1382274134777197,2.3742395545906954,1.9700696748360906,1.5837567608726295,1980.5833333333333
1980,9,38.4,12.716666666666667,-0.37333333333333335,6.171666666666667,35.50081875420577,2.8991812457942316,-0.5338120529039861,0.7130950620740327,2.207285444020431,1.9014739372574228,1.8820986874605319,1.5318285770606903,1980.6666666666667
1980,10,1,16.038709677419355,0.12903225806451615,8.083870967741936,46.18923754306764,-45.18923754306764,-1.1255478093193245,0.2429970079692837,1.2215509883548845,1.7222002648154722,1.859363689382569,1.2397589456301727,1980.75
1980,11,61.4,17.17,1.92,9.545000000000002,46.307772654379775,15.092227345620223,0.9968802337237298,-0.4495624791262404,0.43671967009371515,1.5628366642251899,1.790517703763255,1.3821810612018228,1980.8333333333333
1980,12,36.1,19.66774193548387,6.3,12.983870967741936,57.1644067137158,-21.064406713715798,0.5312344531443124,-0.06020477477286841,0.48498153966734736,1.7217447648241444,1.5860964310743226,1.5499640036863958,1980.9166666666667
1981,1,47.7,20.55483870967742,6.3,13.42741935483871,53.27232891471706,-5.572328914717055,0.9315701115671884,0.9504634249826566,0.5906602866108961,1.4157586211709956,1.8027563090894778,1.687994586938772,1981
1981,2,4.5,23.025,5.428571428571429,14.226785714285715,59.73206482225116,-55.23206482225116,-0.6595417580721806,0.3541828314002953,-0.30639786679746883,0.49044076352227145,1.5672444826070706,1.733045573642498,1981.0833333333333
1981,3,45.6,20.261290322580646,5.009677419354839,12.635483870967743,59.172667666766266,-13.572667666766264,0.5579262779215088,0.43193433218537225,0.11174011473199154,0.5585545839382584,1.8253635987892125,1.8031522230816839,1981.1666666666667
1981,4,70.9,14.41,4.333333333333334,9.371666666666666,48.80184878392141,22.098151216078598,0.41606828150756053,0.17380584179360845,0.6624369623379711,0.5107993228988813,1.4718762036462965,1.946812799331436,1981.25
1981,5,383.6,8.864516129032259,1.6483870967741936,5.256451612903226,32.4654910016038,351.1345089983962,2.1099124189605707,1.9300512286443285,1.7185885784966117,1.4662738616206044,1.9487754962881743,2.4027592355998513,1981.3333333333333
1981,6,88.89999999999999,8.15,0.5166666666666667,4.333333333333334,28.565990654606868,60.33400934539313,-0.6188150419547735,1.6586103656326094,1.480964229520167,1.3233181106151792,1.5811822324705394,2.4359907208121334,1981.4166666666667
1981,7,72.3,8.048387096774194,-2.306451612903226,2.870967741935484,20.771561404554024,51.52843859544598,-0.6877130192241973,1.2495652327431075,1.0428833891044014,1.2603023996662757,1.2330579290975918,2.1566611161649543,1981.5
1981,8,33.6,8.745161290322581,-1.132258064516129,3.806451612903226,26.680707865463642,6.919292134536359,-1.2794057483562797,-1.3049770897530455,0.6777032512375959,0.6796392146919099,0.3710857603931536,1.6283034314435991,1981.5833333333333
1981,9,101.9,10.213333333333333,-1.7033333333333334,4.255,24.889106739326625,77.01089326067338,0.8210969734278032,-0.7511093648525837,0.8016718927988278,0.8067212896913191,0.683734433481929,1.65056283588624,1981.6666666666667
1981,10,16.8,15.241935483870968,0.7387096774193549,7.990322580645161,45.67866525877644,-28.87866525877644,-0.6739510044985925,-0.6793594195045777,0.5673855127148307,0.5363244540537337,0.7722942766270141,1.6551010689557186,1981.75
1981,11,6.999999999999999,18.02,1.3833333333333333,9.701666666666666,47.03334515045255,-40.03334515045255,-0.6294109441054719,-0.08974261333578347,-1.2894391456186498,0.522352477899589,0.4710974236307111,1.5528222402316854,1981.8333333333333
1981,12,20.2,21.032258064516128,3.8870967741935485,12.459677419354838,54.95843772971809,-34.758437729718096,0.05436133869902055,-0.7794511647750344,-1.0647371246913642,0.4360746799810962,0.4217997372134453,1.4414066146920161,1981.9166666666667
1982,1,24.8,23.490322580645163,5.929032258064516,14.70967741935484,58.12035791619287,-33.320357916192876,0.11966114576308079,-0.45165889072611803,-0.7946925593235142,0.3529292517816584,0.3381974892074063,1.4962271555787934,1982
1982,2,10.5,21.24642857142857,4.55,12.898214285714285,54.39361664189768,-43.89361664189768,-0.07129059713626239,-0.1890466361325792,-0.2619109435418832,-1.3046793903366518,0.3890884804414905,1.3313419765790782,1982.0833333333333
1982,3,34.2,20.141935483870967,2.8548387096774195,11.498387096774193,54.076770018028924,-19.87677001802892,0.37531107257557095,0.05440964178123576,-0.728650318418509,-1.0897308258905447,0.38337769826256873,1.4235772548592827,1982.1666666666667
1982,4,109.1,17.133333333333333,1.9,9.516666666666666,49.522662099989155,59.57733790001084,1.1085539652617822,0.6712524869197802,0.1772710412497345,-0.5606752325522675,0.5556041155251406,1.254001431140766,1982.25
1982,5,132.1,11.106451612903227,3.3451612903225807,7.225806451612904,43.99381282287358,88.10618717712642,0.5412886613803755,0.7189002739075779,0.519606861843181,0.23689423865136056,-0.9091191120422136,0.8107155845848059,1982.3333333333333
1982,6,166.5,3.6866666666666665,-1.4766666666666666,1.105,7.746722039961553,158.75327796003845,0.7011708530978747,0.8717943032160029,0.657579468352527,0.3085436379475147,-0.30539144306974847,0.9178514307483303,1982.4166666666667
1982,7,188.2,5.732258064516129,-0.6774193548387097,2.5274193548387096,18.391242073367053,169.80875792663295,0.9699088641523691,0.9358409591139422,1.02179248475378,0.7791146123264414,0.35579790088053925,1.0171265589204188,1982.5
1982,8,129.7,8.648387096774194,-0.5870967741935484,4.030645161290322,28.179429994798177,101.52057000520182,0.2849933823230089,0.9604544283619356,1.1700001747506283,0.9678196772135161,0.7870106730956341,0.7242001991591659,1982.5833333333333
1982,9,91.10000000000001,10.423333333333334,1.6433333333333333,6.033333333333333,34.7405458248124,56.35945417518761,0.5006647432035093,0.8066124766260069,1.2393175241792114,1.0438578064250286,0.6331207318831018,0.8859281303182381,1982.6666666666667
1982,10,41.4,12.26774193548387,1.6548387096774193,6.961290322580645,40.043819575896805,1.3561804241031936,0.07015561161433771,0.3194805175278435,0.9456574592135832,1.0723873436156535,0.7928200994967763,1.0323512049021526,1982.75
1982,11,20.9,16.173333333333332,2.6533333333333333,9.413333333333332,45.69756839939836,-24.797568399398358,-0.008182018479043308,0.1498181103079209,0.804183235575392,1.0578374992991237,0.8392118926011258,0.9052741855098526,1982.8333333333333
1982,12,0.3,21.6,6.296774193548387,13.948387096774194,61.21303515486071,-60.913035154860715,-1.338558275460992,-0.5055105113603516,0.35288828399247696,0.8918454618941981,0.7250187317419965,0.81466908744091,1982.9166666666667
1983,1,14.5,23.43225806451613,8.025806451612903,15.729032258064517,61.96073593826075,-47.46073593826075,-0.5233397175289624,-1.006102020141601,-0.2000574151718538,0.5422560437011285,0.7185740888590538,0.6565284960948605,1983
1983,2,7.2,21.625,6.2821428571428575,13.95357142857143,58.63614425559293,-51.43614425559293,-0.4423177676825307,-1.3917514716644197,-0.4617256930535146,0.3638921472842223,0.6842196754543052,0.7060472823671783,1983.0833333333333
1983,3,25,19.006451612903227,4.167741935483871,11.587096774193549,54.475111424927185,-29.475111424927185,0.05047525040077723,-0.6358694234796837,-0.8830086192685718,0.09634186951210935,0.6843616537066869,0.6890619201141484,1983.1666666666667
1983,4,76.1,13.36,3.3066666666666666,8.333333333333332,43.62496279051673,32.47503720948326,0.6317091589842804,0.1508107257662766,-0.6177150498486245,-0.3088874230140033,0.4857490938080392,0.7191727295863646,1983.25
1983,5,80.7,9.332258064516129,-0.20000000000000004,4.566129032258065,28.381238070337346,52.31876192966266,0.07606510436462016,0.12527666149453048,-0.4474367490219202,-0.4623009195880219,0.3446069139863224,-0.3532662348759294,1983.3333333333333
1983,6,113.5,5.203333333333333,-2.07,1.5666666666666667,10.811944960006533,102.68805503999347,-0.01990634998375519,-0.008660099663041041,-0.3211905171007648,-0.590111803119582,0.05666231893857012,-0.2082078315257332,1983.4166666666667
1983,7,125.39999999999999,5.635483870967742,-2.0451612903225804,1.7951612903225809,13.265656940845318,112.13434305915467,0.2365815197078278,-0.14644776172730345,-0.14578043924341003,-0.48697729149466573,-0.2589859865124576,-0.011649224914101692,1983.5
1983,8,34.1,9.174193548387096,-1.7774193548387096,3.6983870967741934,25.956894853090915,8.143105146909086,-1.261666877292198,-0.675916627323654,-0.5561707775801819,-0.9186173560340704,-0.8044461314420754,-0.027892904069623536,1983.5833333333333
1983,9,116.8,9.256666666666666,-1.4633333333333334,3.8966666666666665,22.88356874730574,93.91643125269425,1.0513753480227437,-0.09472601259963673,-0.2510831926139344,-0.43818318304875065,-0.6324438742051113,0.044063942854648805,1983.6666666666667
1983,10,33.1,15.735483870967743,1.0032258064516129,8.369354838709677,47.745731884772454,-14.645731884772452,-0.30645301188512064,-0.36740136944666707,-0.46775383492987366,-0.41151262870304767,-0.7661823000030702,0.05928209357463748,1983.75
1983,11,2.2,19.483333333333334,4.276666666666666,11.88,57.070795270052734,-54.87079527005273,-1.434981153766281,0.06906759222134186,-0.6056282542933001,-0.5096135843575351,-0.8474453713100341,0.018804452159082323,1983.8333333333333
1983,12,0.5,23.625806451612902,6.254838709677419,14.94032258064516,65.36362517753795,-64.86362517753795,-1.6278434189628916,-1.2284251911342028,-0.7522988193088881,-0.6697478813072218,-0.83969168760361,-0.07903063304597156,1983.9166666666667
1984,1,16.7,21.629032258064516,7.590322580645161,14.609677419354838,57.74297897455405,-41.042978974554046,-0.20631481163965149,-1.732016865646897,-0.9463487455905821,-0.8714710683943145,-0.816257494256946,-0.12280376730907953,1984
1984,2,41.199999999999996,19.29310344827586,4.665517241379311,11.979310344827585,50.686907850789474,-9.486907850789478,0.9728858666898319,-0.260361298841865,-0.15321939612284363,-0.6682377114000584,-0.6131265360620541,0.028391985334784032,1984.0833333333333
1984,3,110.3,19.025806451612905,4.390322580645162,11.708064516129033,55.01808314948324,55.28191685051676,1.6962461191136156,1.2665668919772495,0.07193180317907459,-0.1023333685703151,-0.17279610486718108,0.34525730194756704,1984.1666666666667
1984,4,31.9,14.39,0.24333333333333335,7.316666666666667,38.52782602606872,-6.627826026068725,-0.2818983775318639,1.0647680193681994,0.08194952944074568,-0.3946282354239423,-0.4616553542732378,0.09930883860606247,1984.25
1984,5,205.1,6.845161290322581,0.6806451612903226,3.762903225806452,23.59340195498571,181.5065980450143,1.3464297664609264,1.358256362199806,1.085767555639495,0.940929551096612,0.3658324190245817,0.4471049884461263,1984.3333333333333
1984,6,184,2.7466666666666666,-5.766666666666667,-1.51,0,184,0.9829357204737679,1.2181726151094276,1.502434079523229,0.9824605615668793,0.8183329009144246,0.5222000061858804,1984.4166666666667
1984,7,151,3.361290322580645,-3.0064516129032257,0.17741935483870974,1.4551056538394305,149.54489434616056,0.7328181511468913,1.5809514814578918,1.7371782498261725,1.209937343266343,0.9285465704709251,0.4104449747039208,1984.5
1984,8,20.3,7.532258064516129,-0.9741935483870967,3.2790322580645164,23.138759450997533,-2.8387594509975322,-1.4178488178916187,0.13758112887841492,1.1879271113752587,0.9652763116311337,0.8601473881177438,0.02878766427668796,1984.5833333333333
1984,9,40.7,11.77,0.5800000000000001,6.175,35.519129045903874,5.180870954096129,-0.4846664792154091,-0.6163312062159844,0.4168752523865225,0.9242081983230145,0.3661453559483637,-0.14110533483952087,1984.6666666666667
1984,10,120.7,11.022580645161291,2.106451612903226,6.564516129032258,37.86137351351592,82.83862648648409,1.3769255770969404,-0.38906750981558086,1.101854936486801,1.4001125608074676,0.8734304987851778,0.11263482438606984,1984.75
1984,11,4.1000000000000005,17.24,3.61,10.424999999999999,50.37662232172298,-46.276622321722975,-0.9395995167794036,0.23173772258575018,0.2107564638411219,1.114325672430085,0.8794756939005732,0.048122196446220865,1984.8333333333333
1984,12,4,19.56451612903226,6.7,13.13225806451613,57.788130340910634,-53.788130340910634,-0.8810413806990649,0.34952999377982086,-0.38161736873771523,0.5917296582601255,0.9393500205858749,0.08568903288522534,1984.9166666666667
1985,1,16.099999999999998,22.137931034482758,5.79,13.963965517241379,55.303359563958146,-39.203359563958145,-0.12349899227748545,-1.154870080482107,-0.8023926826894918,0.6458794369320178,1.0078012314709266,0.09919871516146792,1985
1985,2,43.9,21.335714285714285,6.021428571428571,13.678571428571429,57.532084323201005,-13.632084323201006,0.8842884104584979,-0.08167137917261535,0.05922507582095173,0.1383038083056527,1.0066672749891306,0.2672317097070395,1985.0833333333333
1985,3,40.7,17.212903225806453,4.861290322580645,11.03709677419355,52.00313737612011,-11.303137376120105,0.6185173885949484,0.5758706102479269,0.5006507103162131,-0.19530275454501567,0.7287464788682386,0.37448129820932596,1985.1666666666667
1985,4,67.7,12.45,1.0833333333333333,6.766666666666667,35.7572864749417,31.942713525058302,0.6211208691303401,0.7826204165387014,-0.03158367040900839,-0.48764205873166566,0.9323056689767227,0.3693998678700307,1985.25
